SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,5.104775428771973
CC(C)NCC(O)COc1cccc2ccccc12,4.991135597229004
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,4.291717052459717
