SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,5.478503704071045
CC(C)NCC(O)COc1cccc2ccccc12,6.23701810836792
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,4.9949951171875
