molecule_chembl_id,smiles
CHEMBL235346,Cc1cc(=O)[nH]c2ccc(N(CC(C)C)CC(F)(F)F)cc12
CHEMBL235347,C[C@@H](CCl)N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL235378,N#Cc1ccc(-c2ccc(O)cc2)cc1C(F)(F)F
CHEMBL235379,Cc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1
CHEMBL235445,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1ccc(OCCCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL235601,Cc1cccc(-c2ccc(C#N)c(C(F)(F)F)c2)c1
CHEMBL2356368,O=C1c2ccccc2C(=O)N1c1nc(-c2ccc(Cl)cc2)cs1
CHEMBL235661,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccc(OCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL2357456,O=C1c2ccccc2C(=O)N1c1nc(-c2ccc(F)cc2)cs1
CHEMBL235784,COC(=O)COc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1
CHEMBL235811,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL235871,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL235872,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL23588,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
CHEMBL236699,C[C@]12CCC(=O)C[C@@H]1C[C@@H](CCCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL237045,O=c1cc(C(F)(F)F)c2cc(N(CC(F)F)CC(F)F)ccc2[nH]1
CHEMBL237122,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)C2C1C1CC[C@@]3(CCC(=O)O3)[C@@]1(C)[C@H]1O[C@@H]21
CHEMBL237259,CN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL237261,CCCN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL237262,CC(C)N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL237473,CC(C)(C)CCN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL237474,O=c1cc(C(F)(F)F)c2cc(N(CCCl)CC(F)(F)F)ccc2[nH]1
CHEMBL237681,O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)C(F)(F)F)ccc2[nH]1
CHEMBL237682,O=c1cc(C(F)(F)F)c2cc(N(CCO)CC(F)(F)F)ccc2[nH]1
CHEMBL237971,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1cccc(OCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL237999,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccc(OCCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL238000,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1ccc(OCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL238001,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1ccc(OCCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL238122,Cc1cc(=O)[nH]c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc12
CHEMBL238123,CCc1cc(=O)[nH]c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc12
CHEMBL238124,CC(C)c1cc(=O)[nH]c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc12
CHEMBL238330,O=c1cc(C(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1
CHEMBL238331,O=c1cc(Cl)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1
CHEMBL238332,O=c1cc(Br)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1
CHEMBL238338,N#Cc1ccc(-c2ccccc2OCCO)cc1C(F)(F)F
CHEMBL238340,COCCOCCOc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1
CHEMBL238365,N#Cc1ccc(-c2ccccc2Cl)cc1C(F)(F)F
CHEMBL238366,COc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1
CHEMBL2386392,O=c1cc(-c2ccc(C(F)(F)F)cc2)oc2cccc(O)c12
CHEMBL2386393,O=c1cc(-c2ccc(F)cc2)oc2cccc(O)c12
CHEMBL2386394,O=c1cc(-c2ccccc2)oc2cccc(F)c12
CHEMBL2386395,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2cccc(O)c12
CHEMBL2386396,N#Cc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1
CHEMBL2386397,CN(C)c1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1
CHEMBL2386399,Nc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1
CHEMBL2386401,CSc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1
CHEMBL2386404,O=c1cc(-c2ccc(Cl)cc2)oc2cccc(F)c12
CHEMBL2386405,O=c1cc(-c2ccc(F)cc2)oc2cccc(F)c12
CHEMBL2386406,N#Cc1ccc(-c2cc(=O)c3c(F)cccc3o2)cc1
CHEMBL2386408,NC(=O)c1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1
CHEMBL2397333,CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3ccc(C#N)cc3)nc2C)c1
CHEMBL2397334,CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3ccc(Cl)c(Cl)c3)nc2C)c1
CHEMBL2397335,CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3cc(Cl)cc(Cl)c3)nc2C)c1
CHEMBL2397336,CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3ccc(F)c(Cl)c3)nc2C)c1
CHEMBL2397337,CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3ccc4ccccc4c3)nc2C)c1
CHEMBL239957,Cn1c(C#N)ccc1-c1ccc2[nH]c(=S)n(C3CCCC3)c2c1
CHEMBL240331,O=C(CSc1nc(O)c2ccccc2n1)c1ccc(O)c(O)c1
CHEMBL2403348,CCC(CC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1
CHEMBL2403349,CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1
CHEMBL2403350,CCCC[Si](CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1
CHEMBL2403355,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1
CHEMBL2407647,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1
CHEMBL2407651,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O
CHEMBL2419295,CCN1C(=O)C(c2ccc(F)cc2)=C(c2ccc3c(c2)NC(=O)CO3)C1C
CHEMBL2419296,CC1C(c2ccc3c(c2)NC(=O)CO3)=C(c2ccc(F)cc2)C(=O)N1C1CC1
CHEMBL2419297,CC1C(c2ccc3c(c2)NC(=O)CO3)=C(c2ccc(F)cc2)C(=O)N1CCO
CHEMBL2419298,CC1NC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2
CHEMBL2419299,CC1NC(=O)C(c2ccc(F)cc2)=C1c1cc(F)c2c(c1)NC(=O)CO2
CHEMBL2419300,CC1NC(=O)C(c2ccc(F)cc2)=C1c1cc(Cl)c2c(c1)NC(=O)CO2
CHEMBL2419301,Cc1cc(C2=C(c3ccc(F)cc3)C(=O)NC2C)cc2c1OCC(=O)N2
CHEMBL2419302,O=C1COc2ccc(C3=C(c4ccc(F)cc4)C(=O)OC3)cc2N1
CHEMBL2419303,O=C1COc2ccc(C3=C(c4ccc(F)cc4F)C(=O)OC3)cc2N1
CHEMBL2419304,Cc1cc(F)ccc1C1=C(c2ccc3c(c2)NC(=O)CO3)COC1=O
CHEMBL2419305,CC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2
CHEMBL2419306,CC1OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2
CHEMBL2419307,CC1(F)OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2
CHEMBL2419308,CCC1OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2
CHEMBL2419309,CC1C(c2ccc3c(c2)NC(=O)CO3)=C(c2ccc(F)cc2)C(=O)N1C
CHEMBL242469,C[C@@]1(C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)CC(C(F)(F)F)=NN1
CHEMBL2426112,CC(C)(C)NC(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL2426118,CC(C)(CNS(=O)(=O)CC(F)(F)F)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL2426124,CC(C)(CNC(=O)CC(F)(F)F)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL2426624,CC(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL2426636,CCCC(c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(C)(C)C(=O)Nc1nncs1
CHEMBL2426662,CC(C)(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL2426663,CC(C)(C(=O)Nc1nncs1)[C@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL243251,C[C@@H]1CC[C@@H](C)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL243252,C[C@@H]1CC[C@H](CO)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL243656,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1C(O)C(F)(F)F)O2)C(C)=CC(C)(C)N3
CHEMBL2440233,O=C(O[C@H]1C(=O)C=CN(C(=O)/C=C/c2ccccc2)[C@@H]1c1ccccc1)c1ccc(F)cc1C(F)(F)F
CHEMBL2441091,COc1cccc(C(=O)Nc2cnc(Oc3ccc(O)cc3)nc2)c1
CHEMBL2441092,COc1cccc(C(=O)Nc2cc(C)c(Oc3ccc(O)cc3)c(C)c2)c1
CHEMBL2441093,COc1cccc(C(=O)Nc2ccc(Oc3ccc(O)cc3)nc2)c1
CHEMBL2441094,COc1cccc(C(=O)Nc2ccc(Oc3ccc(O)cc3)c(C)c2)c1
CHEMBL2441107,COc1cccc(C(=O)Nc2ccc(Oc3ccc(O)cc3)cc2)c1
CHEMBL244537,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1C(C)O)O2)C(C)=CC(C)(C)N3
CHEMBL244895,CC1CCCN1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL244896,C[C@@H]1CC[C@H](C)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL245378,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O
CHEMBL245575,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@H]5O)[C@@H]1CC[C@@H]2O
CHEMBL245576,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H]5C(=O)CC[C@@]43C[C@H]5O)[C@@H]1CC[C@@H]2O
CHEMBL245577,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H]5C(=O)CC[C@@]43C[C@@H]5O)[C@@H]1CC[C@@H]2O
CHEMBL245771,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CC(=O)O5)[C@@H]1CC[C@@H]2O
CHEMBL246006,N#CCC(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F
CHEMBL246007,C=CC(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F
CHEMBL246138,C=C[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL246139,C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL246140,C=C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL246341,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O
CHEMBL246607,CC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1
CHEMBL246800,CCSCC(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F
CHEMBL247453,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC(F)(F)F)[C@H](c1ccccc1)CO3
CHEMBL247454,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC1CC1)[C@@H](c1ccccc1)CO3
CHEMBL247633,CC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1CC(C)C
CHEMBL247637,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC1CC1)C(c1ccccc1)CO3
CHEMBL247785,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)NCCO3
CHEMBL247786,C[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1
CHEMBL247993,CCN1c2ccc3[nH]c(=O)cc(C(F)(F)F)c3c2OC[C@H]1C(C)C
CHEMBL247994,C=CCN1c2ccc3[nH]c(=O)cc(C(F)(F)F)c3c2OC[C@H]1C(C)C
CHEMBL247995,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC(F)(F)F)[C@H](Cc1ccccc1)CO3
CHEMBL248690,C[C@H](c1ccccc1)N(C)c1cc(C(F)(F)F)c(C#N)cn1
CHEMBL248841,N#Cc1cnc(N2CCC3CCCCC3C2)cc1C(F)(F)F
CHEMBL248868,CCCN(CCC)c1cc(C(F)(F)F)c(C#N)cn1
CHEMBL248878,C[C@@H](Nc1cc(C(F)(F)F)c(C#N)cn1)c1ccccc1
CHEMBL249070,CCC(C)N(C)c1cc(C(F)(F)F)c(C#N)cn1
CHEMBL249071,CCCCN(C)c1cc(C(F)(F)F)c(C#N)cn1
CHEMBL249072,CC1CCN(c2cc(C(F)(F)F)c(C#N)cn2)CC1
CHEMBL249700,C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1
CHEMBL249903,C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL249904,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C
CHEMBL250083,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N[C@H](c1ccccc1)CO3
CHEMBL250084,CCC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1
CHEMBL250104,O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1
CHEMBL250109,C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL250110,CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1
CHEMBL250702,CC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1CC
CHEMBL250897,CC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1CC(F)(F)F
CHEMBL250997,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
CHEMBL251515,C=C[C@]12CC[C@@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL251552,N#Cc1ccc(OC2CCCCC2C#N)cc1C(F)(F)F
CHEMBL253535,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)-c1c(O)cccc1OC3
CHEMBL253744,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1C(C)O2
CHEMBL253745,COc1ccc2cc[nH]c2c1-c1cc(C)c2c(c1Cl)C(C)CC(C)(C)N2
CHEMBL253746,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1C(OC)O2
CHEMBL254798,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](CF)N3CC(F)(F)F
CHEMBL255157,O=C1[C@@H]2C3CCC(O3)[C@@H]2C(=O)N1c1cccc(C(F)(F)F)c1
CHEMBL255216,CC12CCC(C)(O1)[C@H]1C(=O)N(c3ccc(C#N)n4nccc34)C(=O)[C@H]12
CHEMBL255331,CC12C[C@H](O)C(C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(I)c3)C(=O)[C@@H]12
CHEMBL255367,Cc1cc(N2C(=O)[C@@H]3C4CCC(O4)[C@@H]3C2=O)ccc1Cl
CHEMBL255776,O=C1[C@H]2C3CCC(C3)N2C(=O)N1c1cccc(C(F)(F)F)c1
CHEMBL255918,CSCC1COc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc2N1CC(F)(F)F
CHEMBL256082,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](Cc1ccccc1)N3CC(F)(F)F
CHEMBL256126,N#CCC1COc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc2N1CC(F)(F)F
CHEMBL256284,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](CC(F)(F)F)N3CC(F)(F)F
CHEMBL256326,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCC(C(F)F)N3CC(F)(F)F
CHEMBL256329,Cc1ccc([C@H]2COc3cc4[nH]c(=O)cc(C(F)(F)F)c4cc3N2CC(F)(F)F)cc1
CHEMBL256330,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCC(C(F)(F)F)N3CC(F)(F)F
CHEMBL256768,COc1c(OC(C)C)ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12
CHEMBL256769,COc1c(C(=O)OC(F)(F)F)ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12
CHEMBL256947,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1CO2
CHEMBL256977,CCOc1ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c2c1OC
CHEMBL257151,Cc1cc(=O)[nH]c2ccc3c(c12)COc1cccc(CO)c1-3
CHEMBL257152,Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C
CHEMBL257379,Cc1cccc([C@@H]2COc3cc4[nH]c(=O)cc(C(F)(F)F)c4cc3N2CC(F)(F)F)c1
CHEMBL257387,Cc1cccc([C@H]2COc3cc4[nH]c(=O)cc(C(F)(F)F)c4cc3N2CC(F)(F)F)c1
CHEMBL257668,CC12CCC(C)(O1)[C@H]1C(=O)N(c3cc(Cl)cc(Cl)c3)C(=O)[C@H]12
CHEMBL257751,O=c1cc(C(F)(F)F)c2c(ccc3c2oc(=O)c2cccc(O)c23)[nH]1
CHEMBL257988,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](C(F)(F)F)N3CC(F)(F)F
CHEMBL25802,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31
CHEMBL258190,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1C(O)O2
CHEMBL258191,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C
CHEMBL258241,Cc1cc(=O)[nH]c2ccc3c4cc(F)ccc4oc(=O)c3c12
CHEMBL258384,C=CCC1Oc2cccc(OC)c2-c2ccc3[nH]c(=O)cc(C)c3c21
CHEMBL258397,COc1ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c2c1
CHEMBL25894,COc1cc(CCC(C)=O)ccc1O
CHEMBL259820,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C)c1F)O2)C(C)=CC(C)(C)N3
CHEMBL263091,COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F
CHEMBL263660,O=C(CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21)c1cccc2ccccc12
CHEMBL263942,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C(=O)CNC(=O)O[C@@H]4C[C@@H]5CC(O)CC[C@]5(C)[C@H]5C[C@H](O)[C@]6(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@H]6[C@H]45)cc3)C[C@@]21C
CHEMBL264131,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1
CHEMBL265785,C[C@@H]1CN(c2ccc(C#N)c(C(F)(F)F)c2)[C@@H](C)CN1C(=O)Nc1ncccn1
CHEMBL266269,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL266282,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL266473,CCC1CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL266491,COCCOc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1
CHEMBL266709,C=CCC1Oc2cccc(O)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL266928,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F
CHEMBL266935,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCNC(=O)OC4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C
CHEMBL267141,C[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL267231,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL267260,Oc1cc(C(F)(F)F)c2cc(N(CC3CC3)CC(F)(F)F)ccc2n1
CHEMBL267270,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F
CHEMBL267431,COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C
CHEMBL267471,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(CC)CC
CHEMBL267850,CC(C)[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL267907,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL267940,C=CCC1Oc2cccc(C=C)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL268098,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3
CHEMBL268239,C=CCC1Oc2cccc(CO)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL268326,C[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL268569,CCC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL268589,CC1CN(C)c2cc3c(C(F)(F)F)cc(=O)[nH]c3cc2O1
CHEMBL269305,CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL270450,O=C1[C@@H]2C3CCC(O3)[C@@H]2C(=O)N1c1ccc(Cl)c(Cl)c1
CHEMBL270586,O=C1[C@@H]2C3CCC(O3)[C@@H]2C(=O)N1c1ccc(I)c(Cl)c1
CHEMBL271261,CC12CCC(C)(O1)[C@H]1C(=O)N(c3c(N)ccc4nccn34)C(=O)[C@H]12
CHEMBL271262,CC12CCC(C)(O1)[C@H]1C(=O)N(c3c(N)ccc4ncsc34)C(=O)[C@H]12
CHEMBL271924,O=C1[C@@H]2C3CCC(O3)[C@@H]2C(=O)N1c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL271925,O=C1[C@@H]2C3CCC(O3)[C@@H]2C(=O)N1c1ccc(Cl)c(C(F)(F)F)c1
CHEMBL272304,CCC(CC)(c1ccc(OC[C@@H](O)CO)c(C)c1)c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1
CHEMBL272502,CCC(CC)(c1ccc(OC[C@H](O)CO)c(C)c1)c1ccc(OC[C@@H](O)C(C)(C)C)c(C)c1
CHEMBL272509,CSc1cc(N2C(=O)[C@@H]3[C@H](C2=O)C2(C)CCC3(C)O2)ccc1C#N
CHEMBL272510,CC12CCC(C)(O1)[C@H]1C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)[C@H]12
CHEMBL272574,CC12C[C@@H](O)C(C)(O1)[C@H]1C(=O)N(c3ccc(C#N)c(I)c3)C(=O)[C@H]12
CHEMBL27276,CC(C)C1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21
CHEMBL27297,CCC1CCNc2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C
CHEMBL27372,CCC1CCN(C=O)c2cc3nc(O)cc(C(F)(F)F)c3cc21
CHEMBL27413,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C
CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL274471,O=c1cc(-c2ccc(Cl)cc2)oc2cccc(O)c12
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12
CHEMBL27577,NC(=O)c1ccccc1O
CHEMBL276621,CCCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12
CHEMBL277378,CCN(CC)c1ccc2nc(O)cc(C(F)(F)F)c2c1
