SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,5.671870708465576
CC(C)NCC(O)COc1cccc2ccccc12,5.028449058532715
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,4.860638618469238
