SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,4.504851341247559
CC(C)NCC(O)COc1cccc2ccccc12,3.4196715354919434
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,3.71173357963562
