SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,4.671232223510742
CC(C)NCC(O)COc1cccc2ccccc12,5.335353851318359
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,4.25258731842041
