SMILES,predicted_affinity
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,6.26553201675415
CC(C)NCC(O)COc1cccc2ccccc12,4.0372138023376465
CN1CCN(CC1)C2=NC3=CC=CC=C3N2,5.28434944152832
